run_combo,n_models,blend_mode,temperature,weights,oof_macro_f1,submission_fp
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.5, 'baseline_convnext_tiny_img320_20260328_233846': 0.2, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.3}",0.9200982470461834,adffeb7c9427081f9d21142ea6a01120
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.5044, 'baseline_convnext_tiny_img320_20260328_233846': 0.2145, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.2811}",0.9200982470461834,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.5, 'baseline_convnext_tiny_img320_20260328_233846': 0.2, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.3}",0.9200982470461834,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.5, 'baseline_convnext_tiny_img320_20260328_233846': 0.2, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.3}",0.9200982470461834,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.5, 'baseline_convnext_tiny_img320_20260328_233846': 0.2, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.3}",0.9200982470461834,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.3425, 'baseline_convnext_tiny_img320_20260328_233846': 0.124, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.5335}",0.9200601052988451,9e7e3f66ec52aa8b51c6cff77428208b
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.3425, 'baseline_convnext_tiny_img320_20260328_233846': 0.124, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.5335}",0.9200601052988451,9e7e3f66ec52aa8b51c6cff77428208b
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.3425, 'baseline_convnext_tiny_img320_20260328_233846': 0.124, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.5335}",0.9200601052988451,9e7e3f66ec52aa8b51c6cff77428208b
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.2535, 'baseline_convnext_tiny_img320_20260328_233846': 0.2894, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.4572}",0.9199832319684443,c52561b33d219fddbcedca8ed20e1112
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.2535, 'baseline_convnext_tiny_img320_20260328_233846': 0.2894, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.4572}",0.9199832319684443,7321f755dc0c9eb7dda4b7aaf235bee0
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.352, 'baseline_convnext_tiny_img320_20260328_233846': 0.1628, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.4852}",0.9199787237771448,f79bc72fb664fe1109dca8d48e21218e
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.352, 'baseline_convnext_tiny_img320_20260328_233846': 0.1628, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.4852}",0.9199787237771448,f79bc72fb664fe1109dca8d48e21218e
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.352, 'baseline_convnext_tiny_img320_20260328_233846': 0.1628, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.4852}",0.9199787237771448,f79bc72fb664fe1109dca8d48e21218e
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.2309, 'baseline_convnext_tiny_img320_20260328_233846': 0.266, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.5031}",0.9199759493098548,85c6610b22126f6993195dca7a907feb
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.2309, 'baseline_convnext_tiny_img320_20260328_233846': 0.266, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.5031}",0.9199759493098548,85c6610b22126f6993195dca7a907feb
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.2309, 'baseline_convnext_tiny_img320_20260328_233846': 0.266, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.5031}",0.9199759493098548,85c6610b22126f6993195dca7a907feb
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.3246, 'baseline_convnext_tiny_img320_20260328_233846': 0.256, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.4195}",0.9199731043752427,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.3246, 'baseline_convnext_tiny_img320_20260328_233846': 0.256, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.4195}",0.9199731043752427,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.3246, 'baseline_convnext_tiny_img320_20260328_233846': 0.256, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.4195}",0.9199731043752427,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.3, 'baseline_convnext_tiny_img320_20260328_233846': 0.2, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.5}",0.9199408432652154,5893d661a587d019fc3e625624d31bf8
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.3, 'baseline_convnext_tiny_img320_20260328_233846': 0.2, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.5}",0.9199408432652154,5893d661a587d019fc3e625624d31bf8
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.3, 'baseline_convnext_tiny_img320_20260328_233846': 0.2, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.5}",0.9199408432652154,5893d661a587d019fc3e625624d31bf8
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.3279, 'baseline_convnext_tiny_img320_20260328_233846': 0.1652, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.5069}",0.9199408432652154,5893d661a587d019fc3e625624d31bf8
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.3279, 'baseline_convnext_tiny_img320_20260328_233846': 0.1652, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.5069}",0.9199408432652154,5893d661a587d019fc3e625624d31bf8
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.3279, 'baseline_convnext_tiny_img320_20260328_233846': 0.1652, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.5069}",0.9199408432652154,5893d661a587d019fc3e625624d31bf8
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.2625, 'baseline_convnext_tiny_img320_20260328_233846': 0.3007, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.4368}",0.9199210671088544,c52561b33d219fddbcedca8ed20e1112
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.2625, 'baseline_convnext_tiny_img320_20260328_233846': 0.3007, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.4368}",0.9199210671088544,c52561b33d219fddbcedca8ed20e1112
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.2625, 'baseline_convnext_tiny_img320_20260328_233846': 0.3007, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.4368}",0.9199210671088544,c52561b33d219fddbcedca8ed20e1112
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.1896, 'baseline_convnext_tiny_img320_20260328_233846': 0.2936, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.5168}",0.9198890625939039,1d7c44ae0b39ed42fb75532adb92d9d2
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.1748, 'baseline_convnext_tiny_img320_20260328_233846': 0.3377, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.4875}",0.9198890625939039,c8904f994bb9f4bf4a3890b768087c00
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.2, 'baseline_convnext_tiny_img320_20260328_233846': 0.3, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.5}",0.9198890625939039,1d7c44ae0b39ed42fb75532adb92d9d2
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.1748, 'baseline_convnext_tiny_img320_20260328_233846': 0.3377, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.4875}",0.9198890625939039,c8904f994bb9f4bf4a3890b768087c00
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.2, 'baseline_convnext_tiny_img320_20260328_233846': 0.3, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.5}",0.9198890625939039,1d7c44ae0b39ed42fb75532adb92d9d2
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.2, 'baseline_convnext_tiny_img320_20260328_233846': 0.3, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.5}",0.9198890625939039,1d7c44ae0b39ed42fb75532adb92d9d2
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.1896, 'baseline_convnext_tiny_img320_20260328_233846': 0.2936, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.5168}",0.9198890625939039,1d7c44ae0b39ed42fb75532adb92d9d2
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.1748, 'baseline_convnext_tiny_img320_20260328_233846': 0.3377, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.4875}",0.9198890625939039,c8904f994bb9f4bf4a3890b768087c00
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.211, 'baseline_convnext_tiny_img320_20260328_233846': 0.3172, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.4718}",0.9198871052548089,c8904f994bb9f4bf4a3890b768087c00
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.211, 'baseline_convnext_tiny_img320_20260328_233846': 0.3172, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.4718}",0.9198871052548089,c8904f994bb9f4bf4a3890b768087c00
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.211, 'baseline_convnext_tiny_img320_20260328_233846': 0.3172, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.4718}",0.9198871052548089,c8904f994bb9f4bf4a3890b768087c00
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.2678, 'baseline_convnext_tiny_img320_20260328_233846': 0.2115, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.5206}",0.9198260707732194,5893d661a587d019fc3e625624d31bf8
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.2678, 'baseline_convnext_tiny_img320_20260328_233846': 0.2115, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.5206}",0.9198260707732194,5893d661a587d019fc3e625624d31bf8
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.2678, 'baseline_convnext_tiny_img320_20260328_233846': 0.2115, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.5206}",0.9198260707732194,5893d661a587d019fc3e625624d31bf8
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.3653, 'baseline_convnext_tiny_img320_20260328_233846': 0.1658, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.4689}",0.9196642192684057,f79bc72fb664fe1109dca8d48e21218e
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.4328, 'baseline_convnext_tiny_img320_20260328_233846': 0.3385, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.2286}",0.9196362619259354,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.4328, 'baseline_convnext_tiny_img320_20260328_233846': 0.3385, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.2286}",0.9196362619259354,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.4328, 'baseline_convnext_tiny_img320_20260328_233846': 0.3385, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.2286}",0.9196362619259354,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.3, 'baseline_convnext_tiny_img320_20260328_233846': 0.1, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.6}",0.9195919541687899,bb70dfdec09be127c136d1bf1e3adbf8
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.3, 'baseline_convnext_tiny_img320_20260328_233846': 0.1, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.6}",0.9195919541687899,bb70dfdec09be127c136d1bf1e3adbf8
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.3, 'baseline_convnext_tiny_img320_20260328_233846': 0.1, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.6}",0.9195919541687899,bb70dfdec09be127c136d1bf1e3adbf8
